customerid,customerid of PerfDemoCombined_train,Max(loannumber),Mean(loannumber),Sum(loannumber),Max(durationforapproval),Mean(durationforapproval),Sum(durationforapproval),Max(Interestrate),Mean(Interestrate),Sum(Interestrate),Max(referral_recode),Mean(referral_recode),Sum(referral_recode),Max(churn_flag),Mean(churn_flag),Sum(churn_flag),Max(AgeAtTimeofLoan),Pct_default,Mean(AgeAtTimeofLoan),Sum(AgeAtTimeofLoan),systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,bank_account_type,bank_account_recode,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,employment_status_clients_recode,level_of_education_clients,Validation
8a858f8a558227f2015583bcbdc23caf,8a858f8a558227f2015583bcbdc23caf,5,3,15,1.02,1.005888889,5.029444444,365,328.5,1642.5,0,0,0,1,1,5,30,100,29.4,147,302003328,5,56:16.0,55:04.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.2986461,6.6275686,GT Bank,,,Unknown,,Validation
8a858f8e5b8c34d3015b8f4fe5ca199d,8a858f8e5b8c34d3015b8f4fe5ca199d,5,3,15,1.019722222,1.006,5.03,365,346.75,1733.75,0,0,0,1,0.8,4,28,80,28,140,302003717,5,30:05.0,28:54.0,10000,11500,15,,Good,00:00.0,Savings,Savings,5.2131294,7.2125532,Diamond Bank,,,Unknown,,Validation
8a858f8e59d0b8930159d10900473713,8a858f8e59d0b8930159d10900473713,5,3,15,1.018333333,1.005,5.025,365,328.5,1642.5,0,0,0,1,0.6,3,37,60,36.8,184,301972924,5,26:26.0,26:21.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.1758383,6.6813469,UBA,,,Unknown,,Training
8a858f9b5a42e52f015a45ea99c56a99,8a858f9b5a42e52f015a45ea99c56a99,5,3,15,1.018333333,1.005444444,5.027222222,365,346.75,1733.75,0,0,0,1,0.4,2,25,40,24.5,123,301993279,5,25:37.0,25:32.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,5.1353736,7.3003688,UBA,,Student,Student,,Test
8a858f9d5668e3f101567827de3b11f2,8a858f9d5668e3f101567827de3b11f2,5,3,15,1.005277778,1.003444444,5.017222222,365,326.0666667,1630.333333,0,0,0,1,0.8,4,29,80,28.6,143,301959786,5,48:23.0,48:17.0,20000,24500,30,,Bad,00:00.0,Savings,Savings,3.3547928,6.506735,GT Bank,,Permanent,Permanent,Graduate,Test
8a858f9f5bd99987015be7d0e0f4085f,8a858f9f5bd99987015be7d0e0f4085f,5,3,15,1.019166667,1.005444444,5.027222222,365,328.5,1642.5,1,1,5,1,1,5,47,100,47.2,236,301998548,5,03:22.0,03:14.0,20000,24500,30,8a858fa75b5c94ed015b5c9d50890bb4,Good,00:00.0,Savings,Savings,7.3585044,8.9956532,Fidelity Bank,,,Unknown,,Training
8a858f185b390ca6015b392e46cd20ee,8a858f185b390ca6015b392e46cd20ee,5,3,15,1.102777778,1.025611111,5.128055556,365,328.5,1642.5,0,0,0,1,1,5,32,100,32.1,161,302003713,5,25:21.0,24:11.0,20000,24500,30,,Good,00:00.0,Savings,Savings,8.8947013,9.8535875,FCMB,,Permanent,Permanent,,Validation
8a858f245a4cde1e015a4e6271fd6c46,8a858f245a4cde1e015a4e6271fd6c46,5,3,15,1.427777778,1.090555556,5.452777778,365,328.5,1642.5,0,0,0,1,1,5,33,100,32.5,163,301989017,5,36:42.0,36:34.0,20000,24500,30,,Good,00:00.0,Savings,Savings,4.5816276,8.4867694,First Bank,,Permanent,Permanent,,Test
8a858f285b14dddb015b14e86041057c,8a858f285b14dddb015b14e86041057c,5,3,15,1.019444444,1.005555556,5.027777778,365,328.5,1642.5,0,0,0,1,0.6,3,34,60,34.1,170,301996328,5,32:54.0,31:44.0,20000,24500,30,,Good,00:00.0,Savings,Savings,5.6169348,6.3280282,Fidelity Bank,,Permanent,Permanent,,Training
8a858f365b2547f3015b30981af37cb7,8a858f365b2547f3015b30981af37cb7,5,3,15,1.695555556,1.144166667,5.720833333,365,365,1825,0,0,0,1,0.6,3,36,60,35.7,179,301989991,5,32:03.0,30:54.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.2858263,6.6103735,Heritage Bank,,Permanent,Permanent,,Validation
8a858f375b493337015b4c804080216e,8a858f375b493337015b4c804080216e,5,3,15,1.978611111,1.197555556,5.987777778,365,340.6666667,1703.333333,0,0,0,1,0.6,3,27,60,27.2,136,301986245,5,26:47.0,26:35.0,20000,24000,30,,Good,00:00.0,Savings,Savings,3.331179,6.6524866,GT Bank,,Permanent,Permanent,,Test
8a858f435aa9712e015aaa0bc4f46db1,8a858f435aa9712e015aaa0bc4f46db1,5,3,15,1.018611111,1.005388889,5.026944444,365,328.5,1642.5,0,0,0,1,0.8,4,25,80,24.8,124,301961060,5,22:09.0,22:05.0,20000,24500,30,,Good,00:00.0,Savings,Savings,7.5049278,6.4161882,Access Bank,,,Unknown,,Test
8a858f565b683b56015b7b6b606e1ec9,8a858f565b683b56015b7b6b606e1ec9,5,3,15,1.003055556,1.001777778,5.008888889,365,310.25,1551.25,1,1,5,1,0.8,4,29,80,28.9,145,301973408,5,01:12.0,01:07.0,20000,24500,30,8a858fdc57ab280a0157b277e9ff6d53,Good,00:00.0,Savings,Savings,4.5284322,7.4893858,Access Bank,,Permanent,Permanent,,Training
8a858f585bfd6341015c00857bc907b6,8a858f585bfd6341015c00857bc907b6,5,3,15,1.003888889,1.002222222,5.011111111,365,328.5,1642.5,0,0,0,1,0.8,4,33,80,32.9,164,301989394,5,23:22.0,23:16.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3705654,6.6030812,UBA,,Permanent,Permanent,,Training
8a858f615b910db3015b9f5182bb5df7,8a858f615b910db3015b9f5182bb5df7,5,3,15,1.248055556,1.054666667,5.273333333,365,328.5,1642.5,1,1,5,1,1,5,33,100,32.6,163,302002257,5,20:05.0,18:55.0,20000,22250,15,8a8589f35451855401547fc55caa6cd5,Good,00:00.0,Savings,Savings,7.0358433,4.8049884,GT Bank,,Permanent,Permanent,,Test
8a858f625b43c0a1015b43eff5df430b,8a858f625b43c0a1015b43eff5df430b,5,3,15,1.02,1.005777778,5.028888889,365,316.3333333,1581.666667,0,0,0,1,1,5,39,100,38.7,194,301976713,5,52:56.0,51:44.0,20000,24500,30,,Good,00:00.0,Savings,Savings,7.5492671,8.9475868,Access Bank,,,Unknown,,Validation
8a858f665c2142a0015c2bdbe404659a,8a858f665c2142a0015c2bdbe404659a,5,3,15,1.018888889,1.006055556,5.030277778,365,328.5,1642.5,0,0,0,1,1,5,38,100,38.1,191,302001549,5,06:48.0,06:40.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3871146,6.4545459,GT Bank,,Permanent,Permanent,,Training
8a858f675b8b8df9015b8bb25ccf1d0a,8a858f675b8b8df9015b8bb25ccf1d0a,5,3,15,1.019722222,1.007666667,5.038333333,365,328.5,1642.5,1,1,5,1,0.4,2,27,40,26.6,133,302003244,5,31:08.0,29:57.0,20000,22250,15,8a858ebb5adce699015adea5d5ae51b3,Good,00:00.0,Savings,Savings,4.5990583,8.4387867,Stanbic IBTC,,Permanent,Permanent,,Training
8a858f725b49c0c0015b4d9ae6420318,8a858f725b49c0c0015b4d9ae6420318,5,3,15,1.005,1.002944444,5.014722222,365,328.5,1642.5,0,0,0,1,1,5,39,100,38.4,192,301991102,5,03:51.0,03:33.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.421488,8.2761407,First Bank,,Permanent,Permanent,,Test
8a858f725b49c0c0015b525cb85f0552,8a858f725b49c0c0015b525cb85f0552,5,3,15,1.02,1.005722222,5.028611111,365,322.4166667,1612.083333,0,0,0,1,0.8,4,33,80,33.2,166,301985117,5,24:58.0,23:46.0,20000,22250,15,,Good,00:00.0,Savings,Savings,3.3831924,7.1699314,UBA,,Permanent,Permanent,,Validation
8a858f725b49c0c0015b574551297af8,8a858f725b49c0c0015b574551297af8,5,3,15,1.019444444,1.006166667,5.030833333,365,328.5,1642.5,0,0,0,1,1,5,31,100,31.2,156,301974365,5,54:33.0,53:23.0,20000,24500,30,,Good,00:00.0,Savings,Savings,7.1805466,4.3845856,First Bank,,Permanent,Permanent,,Training
8a858f735aec46c4015af026256357b8,8a858f735aec46c4015af026256357b8,5,3,15,1.019444444,1.005666667,5.028333333,365,328.5,1642.5,0,0,0,1,0.8,4,52,80,51.4,257,301999973,5,58:26.0,57:16.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3402932,6.6317682,EcoBank,,,Unknown,,Training
8a858f875afc0db0015aff2e9b207838,8a858f875afc0db0015aff2e9b207838,5,3,15,1.004166667,1.002555556,5.012777778,365,328.5,1642.5,0,0,0,1,0.8,4,36,80,36.3,182,301993544,5,40:20.0,40:05.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.4099358,6.4365261,GT Bank,,Permanent,Permanent,,Training
8a858f885aeb097f015aeb212d47162a,8a858f885aeb097f015aeb212d47162a,5,3,15,1.018611111,1.005722222,5.028611111,365,328.5,1642.5,0,0,0,1,0.8,4,26,80,26,130,301983326,5,28:21.0,28:13.0,10000,11125,15,,Good,00:00.0,Savings,Savings,7.0684995,4.8277461,Stanbic IBTC,,Permanent,Permanent,,Training
8a858f955a6a6b5f015a6af38de9503c,8a858f955a6a6b5f015a6af38de9503c,5,3,15,1.018333333,1.005388889,5.026944444,365,328.5,1642.5,0,0,0,1,0.6,3,34,60,34.2,171,301973949,5,48:54.0,48:45.0,20000,24500,30,,Good,00:00.0,Savings,Savings,7.5683016,8.9797097,Sterling Bank,,Permanent,Permanent,,Training
8a858f955a61ad4e015a64d0dcbe6714,8a858f955a61ad4e015a64d0dcbe6714,5,3,15,1.002777778,1.002166667,5.010833333,365,346.75,1733.75,0,0,0,1,0.8,4,48,80,47.3,237,301967115,5,56:29.0,56:20.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.5030301,6.5973027,GT Bank,,Permanent,Permanent,,Training
8a858f955a61ad4e015a69ee1edd0d3d,8a858f955a61ad4e015a69ee1edd0d3d,5,3,15,1.003333333,1.002333333,5.011666667,365,328.5,1642.5,0,0,0,1,1,5,31,100,31.2,156,301983384,5,50:12.0,50:06.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.357961,6.5125169,GT Bank,,Permanent,Permanent,,Training
8a858f965bb63a25015bc22b915e62f1,8a858f965bb63a25015bc22b915e62f1,5,3,15,1.019166667,1.005222222,5.026111111,365,328.5,1642.5,0,0,0,1,0.6,3,22,60,22.2,111,301985658,5,19:31.0,19:25.0,20000,22250,15,,Good,00:00.0,Savings,Savings,5.74397,5.5321806,UBA,,Permanent,Permanent,,Test
8a858f985b3db23f015b3defbc5f5040,8a858f985b3db23f015b3defbc5f5040,5,3,15,1.010833333,1.004111111,5.020555556,365,328.5,1642.5,0,0,0,1,1,5,35,100,35.3,176,301994756,5,20:08.0,19:29.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.5175926,6.6698404,UBA,,Permanent,Permanent,,Test
8a858f1554e294490154e3aa3ffe6569,8a858f1554e294490154e3aa3ffe6569,5,3,15,1.003333333,1.002666667,5.013333333,365,344.3166667,1721.583333,0,0,0,1,0.4,2,25,40,24.1,121,301996691,5,55:53.0,55:45.0,20000,24500,30,,Bad,00:00.0,Other,Other,3.59047,6.6648133,GT Bank,,Permanent,Permanent,,Validation
8a858f2656e154de0156e3a87cdc45fb,8a858f2656e154de0156e3a87cdc45fb,5,3,15,1.003888889,1.002555556,5.012777778,365,310.25,1551.25,0,0,0,1,0.8,4,24,80,23.5,118,301982122,5,27:00.0,26:52.0,20000,22250,15,,Good,00:00.0,Other,Other,5.6140915,6.3906691,UBA,,Student,Student,,Validation
8a858f3355ae6a610155bb33f4d141b7,8a858f3355ae6a610155bb33f4d141b7,5,3,15,1.004166667,1.003055556,5.015277778,365,310.25,1551.25,0,0,0,1,0.8,4,36,80,35.7,179,301989418,5,32:20.0,32:05.0,20000,24500,30,,Good,00:00.0,Other,Other,3.379854,6.5328149,Diamond Bank,,Self-Employed,Self-Employed,Graduate,Validation
8a858f5659bc0eea0159c9e3ddee1d5f,8a858f5659bc0eea0159c9e3ddee1d5f,5,3,15,1.018888889,1.0055,5.0275,365,346.75,1733.75,0,0,0,1,1,5,33,100,32.8,164,301970439,5,24:08.0,24:01.0,15000,18375,30,,Good,00:00.0,Savings,Savings,3.2582054,6.5716291,Sterling Bank,,Permanent,Permanent,,Test
8a858f5659cb44e30159cc84750858ab,8a858f5659cb44e30159cc84750858ab,5,3,15,1.003333333,1.002166667,5.010833333,365,328.5,1642.5,0,0,0,1,0.6,3,38,60,37.9,190,301960604,5,07:06.0,07:00.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3598024,6.4889942,GT Bank,,Permanent,Permanent,,Training
8a858f6057e2dba50157edb735e75aaf,8a858f6057e2dba50157edb735e75aaf,5,3,15,1.003333333,1.002833333,5.014166667,365,365,1825,0,0,0,1,0.2,1,30,20,30.1,150,301992527,5,09:47.0,09:36.0,10000,13000,30,,Good,00:00.0,Other,Other,8.0859096,6.333186,Stanbic IBTC,,Permanent,Permanent,,Test
8a858f6057e2dba50157f3558ac902d4,8a858f6057e2dba50157f3558ac902d4,5,3,15,1.003333333,1.002611111,5.013055556,365,365,1825,0,0,0,1,0.6,3,31,60,30.9,154,301988324,5,02:25.0,02:17.0,10000,13000,30,,Good,00:00.0,Other,Other,7.2421228,5.4917091,GT Bank,,Student,Student,Graduate,Validation
8a858f6155f96a03015609643bf3459e,8a858f6155f96a03015609643bf3459e,5,3,15,1.003333333,1.002222222,5.011111111,365,346.75,1733.75,0,0,0,1,0.4,2,22,40,21.8,109,301987409,5,10:27.0,10:19.0,20000,24500,30,,Bad,00:00.0,Savings,Savings,4.1566735,7.3597592,First Bank,,Permanent,Permanent,Graduate,Validation
8a858f11594a3880015950e1221977d6,8a858f11594a3880015950e1221977d6,5,3,15,1.011944444,1.004833333,5.024166667,365,365,1825,0,0,0,1,0.8,4,34,80,34.2,171,301960232,5,11:43.0,11:38.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3669267,6.5107433,UBA,,Permanent,Permanent,,Validation
8a858f27597d1c4c01597fa28c661557,8a858f27597d1c4c01597fa28c661557,5,3,15,1.018611111,1.005277778,5.026388889,365,365,1825,0,0,0,1,0.2,1,24,20,23.6,118,301970276,5,34:41.0,34:35.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.4333732,6.4363347,GT Bank,,Permanent,Permanent,,Validation
8a858f61560bc0e501560fb03225566a,8a858f61560bc0e501560fb03225566a,5,3,15,1.018333333,1.006277778,5.031388889,365,310.25,1551.25,0,0,0,1,0.8,4,30,80,30.2,151,301996291,5,47:47.0,47:42.0,20000,22250,15,,Good,00:00.0,Other,Other,6.7432104,6.1923099,GT Bank,,Self-Employed,Self-Employed,,Validation
8a858f97594ab63d0159654a74ff2b9c,8a858f97594ab63d0159654a74ff2b9c,5,3,15,1.018888889,1.0055,5.0275,365,328.5,1642.5,0,0,0,1,0.4,2,37,40,36.4,182,301981855,5,10:52.0,10:44.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.155352,6.4913404,UBA,,Permanent,Permanent,,Validation
8a858f275591bf5d01559733c8767113,8a858f275591bf5d01559733c8767113,5,3,15,1.003611111,1.002277778,5.011388889,365,310.25,1551.25,0,0,0,1,1,5,30,100,30.1,151,301961254,5,39:40.0,39:34.0,20000,24500,30,,Good,00:00.0,Other,Other,3.3639364,6.6416459,GT Bank,,Self-Employed,Self-Employed,,Test
8a858f415686c0ab0156929b0c541685,8a858f415686c0ab0156929b0c541685,5,3,15,1.018888889,1.005555556,5.027777778,365,310.25,1551.25,0,0,0,1,0.8,4,27,80,26.5,133,301971433,5,15:50.0,15:43.0,20000,24500,30,,Good,00:00.0,Other,Other,5.2001921,13.0011576,Diamond Bank,,Permanent,Permanent,,Validation
8a858f30551130db01552671554c51bc,8a858f30551130db01552671554c51bc,5,3,15,3.219722222,1.449,7.245,365,365,1825,0,0,0,1,0.6,3,37,60,36.6,183,301996413,5,24:32.0,24:26.0,10000,11500,15,,Good,00:00.0,Other,Other,3.9147069,7.8222985,GT Bank,,Self-Employed,Self-Employed,,Training
8a858f30551130db0155267824a054c9,8a858f30551130db0155267824a054c9,5,3,15,29.8775,6.784166667,33.92083333,365,365,1825,0,0,0,1,0.4,2,45,40,44.8,224,301974225,5,24:57.0,24:50.0,10000,13000,30,,Good,00:00.0,Other,Other,4.2286898,8.1223931,GT Bank,,Permanent,Permanent,,Test
8a858f535908095c0159114dfe5e71c4,8a858f535908095c0159114dfe5e71c4,5,3,15,1.004166667,1.002722222,5.013611111,365,328.5,1642.5,0,0,0,1,0.4,2,30,40,29.6,148,301963732,5,57:19.0,57:12.0,20000,24500,30,,Bad,00:00.0,Savings,Savings,6.7135467,7.7967217,UBA,,,Unknown,,Training
8a858fa154e2912f0154eee022676b1c,8a858fa154e2912f0154eee022676b1c,5,3,15,1.018611111,1.005722222,5.028611111,365,365,1825,0,0,0,1,0.2,1,25,20,24.5,123,301990425,5,57:44.0,57:32.0,10000,11500,15,,Good,00:00.0,Other,Other,7.469935,9.0644283,Zenith Bank,,Permanent,Permanent,,Training
8a858fa154e2912f01551033886c784b,8a858fa154e2912f01551033886c784b,5,3,15,1.004444444,1.002444444,5.012222222,365,365,1825,0,0,0,1,0.8,4,28,80,27.9,139,301986934,5,01:05.0,00:58.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.3421974,6.5954012,GT Bank,,Permanent,Permanent,Graduate,Test
8a858fab5a83f26a015a847501d65abb,8a858fab5a83f26a015a847501d65abb,5,3,15,1.019444444,1.0065,5.0325,365,328.5,1642.5,0,0,0,1,0.6,3,40,60,39.7,199,301996992,5,32:46.0,31:36.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3220514,6.6072002,UBA,,Permanent,Permanent,,Training
8a858fab5bfd307b015bfd4d5b96114d,8a858fab5bfd307b015bfd4d5b96114d,5,3,15,1.002222222,1.001833333,5.009166667,365,328.5,1642.5,0,0,0,1,0.8,4,40,80,39.5,198,301977730,5,12:54.0,12:46.0,20000,22250,15,,Good,00:00.0,Savings,Savings,100.6192494,13.7461285,UBA,,Permanent,Permanent,,Training
8a858fae57a00f390157ab0ad5915819,8a858fae57a00f390157ab0ad5915819,5,2.75,11,8.610277778,2.909930556,11.63972222,365,342.1875,1368.75,0,0,0,1,1,4,29,80,28.2,113,301984714,5,01:17.0,00:06.0,15000,16687.5,15,,Good,00:00.0,Other,Other,7.5167711,9.0451793,Diamond Bank,,Permanent,Permanent,Graduate,Test
8a858faf5a28ca05015a2952bc3f2e86,8a858faf5a28ca05015a2952bc3f2e86,5,3,15,1.018611111,1.005333333,5.026666667,365,328.5,1642.5,0,0,0,1,0.8,4,38,80,37.5,188,301959452,5,40:03.0,39:57.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.9260828,7.4017273,GT Bank,,Permanent,Permanent,,Training
8a858faf5679a83801568eafc30a030b,8a858faf5679a83801568eafc30a030b,5,3,15,1.02,1.005555556,5.027777778,365,328.5,1642.5,0,0,0,1,0.8,4,52,80,52.1,260,302002858,5,10:02.0,08:50.0,20000,24500,30,,Good,00:00.0,Other,Other,3.8539193,7.3555954,Access Bank,,Permanent,Permanent,,Test
8a858fb35a6b3924015a6b8d201e3239,8a858fb35a6b3924015a6b8d201e3239,5,3,15,1.011388889,1.003777778,5.018888889,365,365,1825,0,0,0,0,0,0,41,0,41,205,301971657,5,24:34.0,24:29.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,3.4633795,6.4471178,GT Bank,,,Unknown,,Test
8a858fb65a4bf70d015a4c41e5112d73,8a858fb65a4bf70d015a4c41e5112d73,5,3,15,1.004166667,1.002333333,5.011666667,365,328.5,1642.5,0,0,0,1,0.8,4,29,80,28.6,143,301964824,5,07:59.0,07:44.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.8761145,7.3610842,GT Bank,,Permanent,Permanent,,Test
8a858fb65b2020b2015b205fe7a63993,8a858fb65b2020b2015b205fe7a63993,5,3,15,1.02,1.005777778,5.028888889,365,304.1666667,1520.833333,0,0,0,1,1,5,31,100,31.3,156,301982747,5,37:54.0,36:42.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3369699,6.5347605,GT Bank,,Permanent,Permanent,,Validation
8a858fb65b2020b2015b206ee078403a,8a858fb65b2020b2015b206ee078403a,5,3,15,1.018611111,1.005388889,5.026944444,365,328.5,1642.5,0,0,0,1,0.8,4,29,80,28.9,145,301994018,5,42:43.0,42:37.0,20000,24500,30,,Good,00:00.0,Savings,Savings,7.4565602,8.9713182,UBA,,Permanent,Permanent,,Validation
8a858fb65b2020b2015b2387b22b70d4,8a858fb65b2020b2015b2387b22b70d4,5,3,15,1.019166667,1.005444444,5.027222222,365,328.5,1642.5,0,0,0,1,0.2,1,29,20,28.6,143,301975083,5,21:17.0,20:08.0,20000,22250,15,,Good,00:00.0,Savings,Savings,3.8647349,6.697984,GT Bank,,Permanent,Permanent,,Test
8a858fb65b2020b2015b239674777bad,8a858fb65b2020b2015b239674777bad,5,3,15,1.019444444,1.005722222,5.028611111,365,328.5,1642.5,0,0,0,1,0.8,4,38,80,37.8,189,301998819,5,46:03.0,44:53.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3953148,6.5933683,Zenith Bank,,Permanent,Permanent,,Validation
8a858fb95b5d059d015b5d19f66e182b,8a858fb95b5d059d015b5d19f66e182b,5,3,15,1.02,1.006,5.03,365,365,1825,0,0,0,1,0.8,4,38,80,37.4,187,301995716,5,53:59.0,52:47.0,10000,13000,30,,Good,00:00.0,Savings,Savings,-95.6936983,29.862125,GT Bank,,Permanent,Permanent,,Test
8a858fb959976ce00159a0c2d6453d0c,8a858fb959976ce00159a0c2d6453d0c,5,3,15,1.018333333,1.005277778,5.026388889,365,365,1825,0,0,0,1,0.6,3,25,60,24.6,123,301981872,5,18:08.0,18:02.0,10000,11500,15,,Good,00:00.0,Savings,Savings,4.4944671,8.4708378,First Bank,,Permanent,Permanent,,Validation
8a858fbd59978ae4015998515de038de,8a858fbd59978ae4015998515de038de,5,3,15,1.004166667,1.002388889,5.011944444,365,328.5,1642.5,0,0,0,1,0.4,2,37,40,37.1,185,301967529,5,40:15.0,40:10.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3591922,6.5448938,Fidelity Bank,,Permanent,Permanent,,Validation
8a858fbf5b3a0b46015b3a75f2633e33,8a858fbf5b3a0b46015b3a75f2633e33,5,3,15,1.02,1.006,5.03,365,328.5,1642.5,0,0,0,1,0.6,3,36,60,35.6,178,302002174,5,18:32.0,17:20.0,20000,24500,30,,Bad,00:00.0,Savings,Savings,3.328901,6.6979267,GT Bank,,Permanent,Permanent,,Test
8a858fbf5b3a0b46015b3d5e8fae2a65,8a858fbf5b3a0b46015b3d5e8fae2a65,5,3,15,1.003611111,1.002444444,5.012222222,365,328.5,1642.5,0,0,0,1,0.4,2,35,40,34.4,172,301970263,5,21:08.0,20:56.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3776402,6.5494327,First Bank,,,Unknown,,Validation
8a858fc15b68ba6a015b6bb340945999,8a858fc15b68ba6a015b6bb340945999,5,3,15,1.003611111,1.002111111,5.010555556,365,328.5,1642.5,1,1,5,1,0.8,4,43,80,43.3,216,301970021,5,46:40.0,46:34.0,15000,16687.5,15,8a858e6d5b62e36f015b667380e92585,Bad,00:00.0,Savings,Savings,4.0234122,7.3797225,Sterling Bank,,,Unknown,,Validation
8a858fc15b68ba6a015b71108e115250,8a858fc15b68ba6a015b71108e115250,5,3,15,1.003333333,1.002055556,5.010277778,365,328.5,1642.5,0,0,0,1,1,5,35,100,35,175,301974702,5,31:51.0,31:45.0,20000,22250,15,,Good,00:00.0,Savings,Savings,3.3941773,6.7267188,Skye Bank,,Permanent,Permanent,,Training
8a858fcd56b9f22c0156d8afaef02fd8,8a858fcd56b9f22c0156d8afaef02fd8,5,3,15,1.005,1.002888889,5.014444444,365,365,1825,0,0,0,1,0.6,3,24,60,23.6,118,301960278,5,00:42.0,00:34.0,10000,13000,30,,Good,00:00.0,Other,Other,3.137974,6.6791029,UBA,,Permanent,Permanent,,Test
8a858fcd56b9f22c0156db6aff8428f7,8a858fcd56b9f22c0156db6aff8428f7,5,3,15,1.020277778,1.005833333,5.029166667,365,328.5,1642.5,0,0,0,1,0.8,4,30,80,29.2,146,301974962,5,34:29.0,33:16.0,10000,12250,30,,Good,00:00.0,Other,Other,3.3275428,6.685084,Zenith Bank,,Self-Employed,Self-Employed,,Validation
8a858fd05bfd7d3c015c0be492e56e29,8a858fd05bfd7d3c015c0be492e56e29,5,3,15,1.018888889,1.005555556,5.027777778,365,239.2769667,1196.384833,1,1,5,1,1,5,31,100,30.7,154,301962737,5,23:51.0,23:42.0,30000,33999.9,30,8a858e6a5bfd4b54015bfecb639d6d1a,Good,00:00.0,Savings,Savings,3.8749983,7.4238883,GT Bank,,,Unknown,,Validation
8a858fd35b5dfefb015b5e080dc50892,8a858fd35b5dfefb015b5e080dc50892,5,3,15,1.02,1.005777778,5.028888889,365,328.5,1642.5,0,0,0,1,0.6,3,28,60,28.1,141,302001243,5,56:10.0,54:58.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.9666551,6.7710281,Zenith Bank,,Permanent,Permanent,,Training
8a858fd55b1de2f3015b1e15a76017f5,8a858fd55b1de2f3015b1e15a76017f5,5,3,15,1.019444444,1.006,5.03,365,328.5,1642.5,0,0,0,1,0.8,4,30,80,29.6,148,302003370,5,35:52.0,34:42.0,20000,24500,30,,Good,00:00.0,Savings,Savings,8.5616592,12.0047996,GT Bank,,Permanent,Permanent,,Validation
8a858fd85b685607015b6ce657912f6d,8a858fd85b685607015b6ce657912f6d,5,3,15,1.020555556,1.005944444,5.029722222,365,328.5,1642.5,0,0,0,1,0.8,4,32,80,31.4,157,301977272,5,24:08.0,22:54.0,20000,22250,15,,Bad,00:00.0,Savings,Savings,3.6072982,6.8680254,GT Bank,,,Unknown,,Validation
8a858fd85b685607015b70cf46b509b2,8a858fd85b685607015b70cf46b509b2,5,3,15,1.019722222,1.0055,5.0275,365,328.5,1642.5,1,1,5,1,1,5,41,100,40.5,203,302000027,5,28:08.0,26:57.0,20000,24500,30,8a858e885b68546c015b690a3b432fb4,Good,00:00.0,Savings,Savings,3.5952734,6.5007525,First Bank,,Permanent,Permanent,,Validation
8a858fd85b685607015b75c2390b7173,8a858fd85b685607015b75c2390b7173,5,3,15,1.019444444,1.005611111,5.028055556,365,346.75,1733.75,0,0,0,1,0.6,3,30,60,29.4,147,301997897,5,24:15.0,23:05.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.2949932,6.5583985,First Bank,,,Unknown,,Training
8a858fd85b685607015b783fe1212f10,8a858fd85b685607015b783fe1212f10,5,3,15,1.018888889,1.005777778,5.028888889,365,310.25,1551.25,0,0,0,1,1,5,32,100,32,160,302003275,5,57:54.0,56:46.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.5302774,6.6688282,Zenith Bank,,Permanent,Permanent,,Validation
8a858fd3552c75620155418b25e524a5,8a858fd3552c75620155418b25e524a5,5,3,15,1.003055556,1.002,5.01,365,365,1825,0,0,0,1,0.8,4,36,80,35.5,177,301977479,5,12:04.0,11:56.0,10000,13000,30,,Good,00:00.0,Other,Other,8.8729804,9.8835268,GT Bank,,Permanent,Permanent,,Validation
